"","Date","X.x","Cruise_ID","Leg","lon.x","lat.x","Day","days.x","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_ml_L_Q","O2_umol_kg","O2_umol_kg_Q","SiOH4_Cumana","SiOH4_Cumana_Q","PO4_Cumana","PO4_Cumana_Q","NO3_Cumana","NO3_Cumana_Q","NH4","NH4_Q","NO2","NO2_Q","NO3_NO2","NO3_NO2_Q","PO4","PO4_Q","SiOH4","SiOH4_Q","pH","pH_Q","Alkalinity","Alkalinity_Q","TCO2","TCO2_Q","fCO2","fCO2_Q","sal_bot","sal_bot_Q","sal_bot_corr","sal_bot_corr_Q","sal_ctd","sal_ctd_Q","Temp","Temp_Q","Sigma_t","Sigma_t_Q","TPP","TPP_Q","PIP","PIP_Q","POC_ug_L","POC_ug_L_Q","PON_ug_L","PON_ug_L_Q","CtoN_part","CtoN_part_Q","POC_ug_kg","POC_ug_kg_Q","PON_ug_kg","PON_ug_kg_Q","DON_USF_uM","DON_USF_uM_Q","DOP_USF_uM","DOP_USF_uM_Q","DOC","DOC_Q","TOC","TOC_Q","PriPro","PriPro_Q","Chl","Chl_Q","Phaeo","Phaeo_Q","X.1","X.y","CruiseID","month","days.y","press","lat.y","lon.y","sigma_t","sigma_0","potemp","sal","temp","beam_att","beam_cp","fluor_chla","belowmld","depthdiff"
"161",1997-11-13,478,"93HG_025",2,-64.67,10.5,13,316,11,1997,1,1.47,NA,0,194,0,4.18,1,9.96920996838687e+36,9,NA,9,0.28,0,0.03,0,0.15,0,0.29,0,NA,0,NA,0,0.002428,0,NA,0,NA,0,36.64,0,NA,9,NA,0,26.638,0,24.0609,0,NA,9,NA,9,NA,1,NA,1,10.45,1,NA,1,NA,1,NA,9,NA,9,109,4,NA,9,0.3,0,0.17,0,0.13,0,25,27597,"93HG_025",11,316,17.137,10.5,-64.67,24.3,24.301,25.904,36.637,25.908,0.465,NA,0.162,TRUE,15.667
"162",2006-01-12,2261,"93HG_118",1,-64.67,10.5,12,11,1,2006,7,7.42,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.22,0,0.01,0,0.12,0,0.05,0,1.06,0,NA,0,NA,9,NA,9,NA,9,36.839,0,NA,9,NA,0,24.157,0,24.985,0,NA,9,NA,9,161.97,0,NA,0,NA,0,158.06,0,NA,0,NA,0,0.04,0,NA,9,NA,9,NA,0,0.9,0,0.66,0,118,147034,"93HG_118",1,11,23,10.5,-64.67,25.123,25.124,23.666,36.824,23.671,0.678,0.314,0.485,TRUE,15.58
"163",1999-10-05,910,"93HG_047",1,-64.67,10.5,5,277,10,1999,1,1.61,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.67,4,0.03,0,0,0,0.07,0,NA,0,NA,9,NA,9,NA,9,NA,9,36.427,0,NA,9,NA,0,28.374,0,23.3343,0,NA,9,NA,9,NA,1,10.25,1,NA,1,NA,1,10,1,NA,9,NA,9,113,8,NA,9,0.7,0,0.06,0,0.04,0,47,55806,"93HG_047",10,277,17.103,10.5,-64.67,23.55,23.551,27.708,36.41,27.712,0.501,NA,0.063,TRUE,15.493
"164",2008-01-10,2677,"93HG_141",1,-64.67,10.5,10,9,1,2008,1,2.51,NA,0,195.26,0,NA,9,9.96920996838687e+36,9,NA,9,0.51,0,0.2,0,0.98,4,0.09,4,0.55,0,NA,0,0.002375,0,NA,0,NA,0,36.791,0,NA,9,NA,0,26.485,0,24.221,0,NA,9,NA,9,NA,0,12.98,0,NA,0,NA,0,12.67,0,NA,9,NA,9,90.33,0,NA,0,1.84,0,0.22,0,0.15,0,141,176899,"93HG_141",1,9,18,10.5,-64.67,24.738,24.739,24.84,36.784,24.844,0.131,0.495,0.648,TRUE,15.49
"165",2006-05-10,2336,"93HG_122",1,-64.67,10.5,10,129,5,2006,1,1.593,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.21,0,0.02,0,0.02,0,0.06,0,1.4,0,NA,9,0.002408,0,NA,9,NA,9,36.708,0,NA,9,NA,0,28.012,0,23.655,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.18,0,84.15,0,NA,9,1.61,0,0.17,0,0.14,0,122,152320,"93HG_122",5,129,17,10.5,-64.67,24.199,24.201,26.022,36.556,26.026,0.556,0.192,0.123,TRUE,15.407
"166",2006-06-06,2355,"93HG_123",1,-64.67,10.5,6,156,6,2006,1,1.593,NA,0,195.5,0,NA,9,9.96920996838687e+36,9,NA,9,0.26,0,0.04,0,0.05,0,0,0,0,0,NA,0,0.002438,0,NA,0,NA,0,36.876,0,NA,9,NA,0,25.971,0,24.46,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.13,0,73.07,0,NA,9,NA,9,0.19,9,0.11,9,123,153644,"93HG_123",6,156,17,10.5,-64.67,24.796,24.797,24.924,36.895,24.928,0.464,0.1,0.11,TRUE,15.407
"167",2010-02-11,3148,"93HG_166",1,-64.67,10.5,11,41,2,2010,7,6.74,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.11,0,0.02,0,0.14,0,0.03,0,0.35,0,NA,0,0.002477,8,NA,9,NA,9,36.814,0,NA,9,NA,0,22.446,0,25.464,0,163.49,0,NA,0,NA,0,NA,0,10.31,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,13.57,0,3.7,0,2.69,0,166,208270,"93HG_166",2,41,22,10.5,-64.67,25.628,25.629,21.841,36.797,21.845,0.655,1.019,4.92,TRUE,15.26
"168",2006-03-16,2298,"93HG_120",1,-64.67,10.5,16,74,3,2006,1,1.755,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.14,0,0.01,0,0.02,0,0.04,0,0.25,0,NA,0,0.002454,0,NA,0,NA,0,36.918,0,NA,9,NA,0,24.505,0,24.911,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,10.39,4,0.02,4,68.3,0,NA,9,1.81,0,0.3,0,0.23,0,120,149675,"93HG_120",3,74,17,10.5,-64.67,25.061,25.062,24.034,36.889,24.038,0.567,0.203,0.352,TRUE,15.245
"169",2003-09-09,1786,"93HG_093",1,-64.67,10.5,9,251,9,2003,1,2.809,NA,8,NA,8,1.29,1,0,1,0,1,0.14,0,0.08,0,0,0,0.04,0,1.34,0,NA,0,0.002398,0,NA,0,NA,0,36.797,0,NA,9,NA,0,27.22,0,23.988,0,NA,9,NA,9,119.86,0,13.43,0,10.41,0,116.97,0,13.11,0,NA,9,NA,9,NA,9,NA,9,NA,0,0.16,0,0.1,0,93,114830,"93HG_093",9,251,18,10.5,-64.67,24.325,24.326,26.242,36.811,26.246,0.439,0.075,0.096,TRUE,15.191
"170",2007-02-06,2489,"93HG_130",1,-64.67,10.5,6,36,2,2007,7,6.81,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.25,0,0.12,0,0.12,0,0.08,0,0.37,0,NA,0,0.002424,0,NA,0,NA,0,36.771,0,NA,9,NA,0,22.924,0,25.291,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,17.41,8,0.24,0,NA,9,NA,9,18.05,0,3.87,0,2.87,0,130,162936,"93HG_130",2,36,22,10.5,-64.67,25.47,25.471,22.256,36.744,22.26,NA,NA,1.166,TRUE,15.19
"171",1998-08-05,636,"93HG_033",1,-64.67,10.5,5,216,8,1998,1,1.926,NA,0,196.8,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0.01,0,0.01,0,0.01,0,0,0,NA,0,0.002408,0,NA,0,NA,0,36.714,0,NA,9,NA,0,28.9,0,23.3415,0,NA,9,NA,9,NA,1,11.4,1,10,1,NA,1,11.13,1,NA,9,NA,9,74,1,NA,9,0.8,0,0.17,0,0.13,0,33,37395,"93HG_033",8,216,17.106,10.5,-64.67,23.939,23.941,27.133,36.677,27.137,0.442,NA,0.151,TRUE,15.18
"172",2012-02-07,3565,"93HG_188",1,-64.67,10.5,7,37,2,2012,25,24.87,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.22,0,0.06,0,0.3,0,0.09,0,1.92,0,NA,0,0.002403,0,NA,0,NA,0,36.78,0,NA,9,NA,0,22.219,0,25.509,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,0.79,0,0.7,0,0.55,0,188,236055,"93HG_188",2,37,40,10.5,-64.67,25.652,25.654,21.724,36.787,21.732,0.109,0.473,0.24,TRUE,15.13
"173",2012-11-08,3714,"93HG_197",1,-64.67,10.5,8,312,11,2012,1,0.9,NA,0,191.7,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0,0,0,0,0.03,0,NA,0,NA,0,NA,9,NA,9,NA,9,36.145,0,NA,9,NA,0,28.759,0,23.008,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,NA,9,0.763,0,0.09,0,0.07,0,196,246522,"93HG_197",11,312,16,10.5,-74.67,23.213,23.214,28.284,36.214,28.287,0.043,0.407,0.05,TRUE,15.1
"174",2000-08-09,1106,"93HG_057",1,-64.67,10.5,9,221,8,2000,7,6.077,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.03,0,0,0,0.01,0,0.05,0,1.2,0,NA,0,0.002472,8,NA,8,NA,8,36.71,0,NA,9,NA,0,27.891,0,23.708,0,NA,9,NA,9,NA,1,14.27,1,NA,1,NA,1,13.93,1,NA,9,NA,9,164,8,NA,9,0.85,0,0.16,0,0.14,0,57,68365,"93HG_057",8,221,21.125,10.5,-64.67,23.91,23.911,27.331,36.723,27.336,0.476,NA,0.119,TRUE,15.048
"175",2003-07-08,1748,"93HG_091",1,-64.67,10.5,8,188,7,2003,1,1.97,NA,0,199.23,0,0.98,1,0.28,1,0,1,0.31,0,0.08,0,0,0,0.05,0,1.16,0,NA,0,0.002416,0,NA,0,NA,0,36.944,0,NA,9,NA,0,25.675,0,24.595,0,NA,9,NA,9,NA,0,15.87,0,NA,0,NA,0,15.49,0,NA,9,NA,9,NA,9,NA,9,NA,0,0.23,0,0.17,0,91,112184,"93HG_091",7,188,17,10.5,-64.67,25,25.001,24.626,37.041,24.629,NA,NA,0.184,TRUE,15.03
"176",2010-05-11,3202,"93HG_169",2,-64.67,10.5,11,130,5,2010,7,6.98,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0.01,0,0.01,0,0,0,0.95,0,NA,0,0.002446,0,NA,0,NA,0,36.947,0,NA,9,NA,0,25.04,0,24.794,0,NA,0,10.14,0,172.65,0,19.89,0,10.13,0,168.49,0,19.41,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.23,0,0.2,0,169,211118,"93HG_169",5,130,22,10.5,-64.67,24.961,24.962,24.49,36.939,24.495,0.187,0.551,0.09,TRUE,15.02
"177",2004-09-07,1997,"93HG_104",1,-64.67,10.5,7,250,9,2004,7,7,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.01,0,0.01,0,0,0,0.02,0,0.8,0,NA,0,NA,9,NA,9,NA,9,36.695,0,NA,9,NA,0,27.799,0,23.734,0,NA,9,NA,9,198.66,0,17.41,0,13.31,0,193.87,0,16.99,0,NA,0,0.55,8,NA,9,NA,9,NA,0,0.275,0,0.163,0,104,129382,"93HG_104",9,250,22,10.5,-64.67,24.191,24.193,25.698,36.733,25.703,0.477,0.113,0.153,TRUE,15
"178",2004-12-07,2055,"93HG_107",1,-64.67,10.5,7,341,12,2004,15,15.02,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.1,0,0.03,0,0,0,0.05,0,0,0,NA,9,0.002426,0,NA,9,NA,9,36.784,0,NA,9,NA,0,25.708,0,24.47,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.39,8,NA,9,NA,9,NA,0,0.58,0,0.24,0,107,133358,"93HG_107",12,341,30,10.5,-64.67,24.559,24.561,25.452,36.797,25.458,0.448,0.084,0.296,TRUE,14.98
"179",2005-12-15,2241,"93HG_117",1,-64.67,10.5,15,348,12,2005,1,2.1,NA,0,199.71,0,NA,9,9.96920996838687e+36,9,NA,9,0.17,0,0.01,0,0,0,0.04,0,0.15,0,NA,0,NA,9,NA,9,NA,9,36.606,4,NA,9,NA,0,26.759,0,24.01,0,NA,9,NA,9,112.49,0,13.08,0,10.03,0,109.78,0,12.77,0,NA,4,0.02,4,76.93,0,NA,9,NA,0,1.03,0,0.61,0,117,145717,"93HG_117",12,348,17,10.5,-64.67,24.135,24.136,26.451,36.676,26.454,0.168,0.532,1.539,TRUE,14.9
"180",2009-10-06,3071,"93HG_162",1,-64.67,10.5,6,278,10,2009,1,2.11,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.14,0,0.01,0,0.01,0,0.02,0,0.98,0,NA,0,0.002396,0,NA,0,NA,0,36.575,0,NA,9,NA,0,27.471,0,23.756,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,69.45,0,NA,9,1.77,0,0.14,0,0.08,0,162,202975,"93HG_162",10,278,17,10.5,-64.67,24.134,24.136,26.247,36.563,26.251,0.117,0.481,0.077,TRUE,14.89
"181",2001-06-12,1292,"93HG_067",1,-64.67,10.5,12,162,6,2001,15,15.283,NA,0,199.81,0,NA,9,9.96920996838687e+36,9,NA,9,0.11,0,0.03,0,0.07,0,0.06,0,0.15,0,NA,9,NA,9,NA,9,NA,9,37.001,0,NA,9,NA,0,24.53,0,25.003,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.26,0,0.23,0,67,81187,"93HG_067",6,162,30.173,10.5,-64.67,25.142,25.144,24.035,36.995,24.042,0.467,NA,0.337,TRUE,14.89
"182",2001-12-11,1404,"93HG_073",1,-64.67,10.5,11,344,12,2001,1,3.254,NA,0,194.99,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0,0,0.07,0,0.05,0,1.74,0,NA,9,NA,9,NA,9,NA,9,36.693,0,NA,9,NA,0,27.321,0,23.891,0,NA,9,NA,9,102.21,0,NA,0,14.99,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,1.42,0,0.13,0,0.12,0,73,89033,"93HG_073",12,344,18.103,10.5,-64.67,24.153,24.154,26.55,36.715,26.554,0.439,NA,0.11,TRUE,14.849
"183",2008-08-05,2808,"93HG_148",1,-64.67,10.5,5,217,8,2008,1,2.21,NA,0,189.08,0,NA,9,9.96920996838687e+36,9,NA,9,0.56,0,0.04,0,0.04,0,0.02,0,1.47,0,NA,0,0.002403,0,NA,0,NA,0,36.696,0,NA,9,NA,0,26.348,0,24.212,0,NA,0,NA,0,128.69,0,19.74,0,NA,0,125.58,0,19.27,0,NA,9,NA,9,68.45,0,NA,9,1.88,0,0.23,0,0.12,0,148,185332,"93HG_148",8,217,17,10.5,-64.67,24.639,24.64,25.123,36.768,25.127,0.107,0.471,0.173,TRUE,14.79
"184",2003-01-14,1633,"93HG_085",1,-64.67,10.5,14,13,1,2003,7,6.369,NA,0,NA,0,1,1,0.06,1,0.86,1,0.06,0,0.01,0,0.06,0,0.02,0,0.34,0,NA,0,0.002413,0,NA,0,NA,0,36.885,0,NA,9,NA,0,23.365,0,25.262,0,NA,9,NA,9,NA,0,NA,0,10.89,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,14.11,0,2.78,0,1.47,0,85,104854,"93HG_085",1,13,21.121,10.5,-64.67,25.392,25.393,22.875,36.873,22.879,NA,NA,NA,TRUE,14.752
"185",1997-01-07,273,"93HG_015",1,-64.67,10.5,7,6,1,1997,1,1.518,NA,0,NA,0,2,1,0.09,1,0.56,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002387,0,NA,0,NA,0,36.857,0,NA,9,NA,0,24.19,0,24.9791,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,158,8,NA,9,NA,0,4.99,0,5.38,0,15,14342,"93HG_015",1,6,16.094,10.5,-64.67,25.192,25.193,23.567,36.876,23.57,1.14,NA,3.051,TRUE,14.576
"186",2010-12-08,3316,"93HG_175",3,-64.67,10.5,8,341,12,2010,7,6.54,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,NA,8,0.06,0,NA,8,0.26,0,NA,0,NA,0,0.002365,0,NA,0,NA,0,36.131,4,NA,9,NA,0,27.951,0,23.256,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,1.91,0,0.21,0,0.18,0,175,219052,"93HG_175",12,341,21,10.5,-64.67,23.474,23.476,27.51,36.225,27.515,0.1,0.464,0.702,TRUE,14.46
"187",2008-11-18,2866,"93HG_151",1,-64.67,10.5,18,322,11,2008,7,6.64,NA,0,196.38,0,NA,9,9.96920996838687e+36,9,NA,9,0.48,0,0.05,0,0.05,0,0.05,0,NA,0,NA,0,0.002401,0,NA,0,NA,0,36.607,0,NA,9,NA,0,27.058,0,23.905,0,NA,0,NA,9,NA,0,10.2,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.13,0,0.11,0,151,189301,"93HG_151",11,322,21,10.5,-64.67,24.064,24.066,26.52,36.586,26.525,0.062,0.426,0.138,TRUE,14.36
"188",1998-02-11,539,"93HG_028",1,-64.67,10.5,11,41,2,1998,7,7.781,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.68,0,0.01,0,0,0,0.03,0,0,0,NA,0,0.002413,0,NA,0,NA,0,36.945,0,NA,9,NA,0,25.86,0,24.5453,0,NA,9,NA,9,131.14,1,14.01,1,10.92,1,127.98,1,13.67,1,NA,9,NA,9,NA,8,NA,9,1.7,0,0.39,0,0.25,0,28,31585,"93HG_028",2,41,22.123,10.5,-64.67,24.7,24.702,25.308,36.922,25.313,0.492,NA,1.091,TRUE,14.342
"189",2005-02-10,2092,"93HG_109",1,-64.67,10.5,10,40,2,2005,7,6.7,NA,0,197.39,0,NA,9,9.96920996838687e+36,9,NA,9,0.03,0,0,0,0.06,0,0.04,0,0.28,0,NA,0,0.002441,0,NA,0,NA,0,36.904,0,NA,9,NA,0,26.176,0,24.747,0,NA,9,NA,9,124.52,0,13.53,0,10.74,0,121.52,0,13.2,0,NA,0,0.2,8,NA,9,NA,9,1.88,4,0.2,0,0.12,0,109,135994,"93HG_109",2,40,21,10.5,-64.67,24.57,24.571,25.59,36.865,25.595,NA,NA,0.216,TRUE,14.3
"190",2006-07-04,2374,"93HG_124",1,-64.67,10.5,4,184,7,2006,1,1.715,NA,0,198,0,NA,9,9.96920996838687e+36,9,NA,9,0.15,0,0.01,0,0,0,0.02,0,0.59,0,NA,0,0.00242,0,NA,0,NA,0,36.827,0,NA,9,NA,0,26.044,0,24.392,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.09,0,90.48,0,NA,9,NA,0,0.26,0,0.19,0,124,154965,"93HG_124",7,184,16,10.5,-64.67,24.734,24.735,24.992,36.84,24.995,0.644,0.28,0.154,TRUE,14.285
"191",2006-04-04,2317,"93HG_121",1,-64.67,10.5,4,93,4,2006,1,1.72,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.11,0,0.06,0,0,0,0.03,0,0.25,0,NA,0,0.002407,0,NA,0,NA,0,36.869,0,NA,9,NA,0,23.91,0,25.084,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.12,0,77.82,0,NA,9,NA,4,0.55,0,0.49,0,121,150995,"93HG_121",4,93,16,10.5,-64.67,25.561,25.562,22.114,36.811,22.117,0.634,0.27,0.685,TRUE,14.28
"192",2005-05-10,2148,"93HG_112",1,-64.67,10.5,10,129,5,2005,1,1.73,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.22,0,0,0,0,0,0.07,0,0.11,0,NA,9,0.002472,4,NA,9,NA,9,36.905,0,NA,9,NA,0,28.189,0,23.768,0,NA,9,NA,9,NA,0,17.22,0,NA,0,NA,0,16.81,0,NA,0,0.48,8,68.89,0,NA,9,1.21,0,0.09,0,0.08,0,112,139921,"93HG_112",5,129,16,10.5,-64.67,24.172,24.173,26.913,36.894,26.916,0.43,0.066,0.088,TRUE,14.27
"193",2003-12-09,1825,"93HG_095",1,-64.67,10.5,9,342,12,2003,7,6.86,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.04,0,0,0,0.07,0,0.01,0,0.84,0,NA,0,0.00238,0,NA,0,NA,0,36.73,0,NA,9,NA,0,27.612,0,23.826,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,0.82,0,0.1,0,0.09,0,95,117479,"93HG_095",12,342,21,10.5,-64.67,23.973,23.974,27.184,36.743,27.189,0.434,0.07,0.108,TRUE,14.14
"194",1998-11-10,697,"93HG_036",3,-64.67,10.5,10,313,11,1998,7,7.012,NA,0,194.8,0,NA,9,9.96920996838687e+36,9,NA,9,0.16,0,0,0,0,0,0,0,0.59,0,NA,0,0.002404,0,NA,0,NA,0,36.62,0,NA,9,NA,0,27.08,0,23.9155,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,0,0.13,0,0.08,0,36,41336,"93HG_036",11,313,21.106,10.5,-64.67,24.059,24.06,26.678,36.642,26.683,0.464,NA,0.099,TRUE,14.094
"195",1996-06-12,134,"93HG_008",1,-64.67,10.5,12,163,6,1996,1,1,NA,0,NA,0,2.39,1,0.03,1,0.54,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002427,0,NA,0,NA,0,36.919,0,NA,9,NA,9,25.43,0,24.66,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,93,1,NA,9,NA,0,0.3,0,0.11,0,8,5713,"93HG_008",6,163,15.086,10.5,-64.67,25.01,25.011,24.336,36.938,24.339,NA,NA,NA,TRUE,14.086
"196",2002-06-12,1518,"93HG_079",1,-64.67,10.5,12,162,6,2002,1,2.028,NA,0,NA,0,2.11,1,0.01,1,0.59,1,0.04,0,0.01,0,0.05,0,0.03,0,0.59,0,NA,0,0.002413,0,NA,0,NA,0,37,0,NA,9,NA,0,27.044,0,24.218,0,NA,9,NA,9,NA,0,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.66,0,0.13,0,0.14,0,79,96922,"93HG_079",6,162,16.092,10.5,-64.67,24.703,24.704,25.657,37.071,25.661,NA,NA,NA,TRUE,14.064
"197",2007-06-05,2565,"93HG_134",1,-64.67,10.5,5,155,6,2007,7,6.95,NA,0,198.66,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0.01,0,0,0,0.03,0,0.43,0,NA,0,0.002411,0,NA,0,NA,0,36.748,0,NA,9,NA,0,27.803,0,23.77,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.09,0,NA,9,NA,9,1.43,0,0.1,0,0.08,0,134,168221,"93HG_134",6,155,21,10.5,-64.67,24.03,24.032,26.925,36.712,26.93,0.052,0.416,0.077,TRUE,14.05
"198",2010-01-12,3130,"93HG_165",1,-64.67,10.5,12,11,1,2010,15,14.98,NA,0,194.7,0,NA,9,9.96920996838687e+36,9,NA,9,0.16,0,0.01,0,0.01,0,0.04,0,NA,0,NA,0,0.002431,0,NA,0,NA,0,36.905,0,NA,9,NA,0,24.965,0,24.793,0,NA,0,NA,0,NA,0,10.55,0,NA,0,NA,0,10.3,0,NA,9,NA,9,NA,9,NA,9,NA,0,0.25,0,0.18,0,165,206955,"93HG_165",1,11,29,10.5,-64.67,25.02,25.022,24.147,36.881,24.153,0.112,0.476,0.268,TRUE,14.02
"199",2001-11-06,1386,"93HG_072",1,-64.67,10.5,6,309,11,2001,7,7.195,NA,0,198.34,0,NA,9,9.96920996838687e+36,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,36.65,0,NA,9,NA,0,27.634,0,23.751,0,NA,9,NA,9,129.47,0,NA,0,17.48,0,126.35,0,NA,0,NA,9,NA,9,NA,9,NA,9,1.3,0,0.11,0,0.11,0,72,87726,"93HG_072",11,309,21.121,10.5,-64.67,23.922,23.924,27.114,36.646,27.119,0.469,NA,0.118,TRUE,13.926
"200",2002-08-06,1557,"93HG_081",1,-64.67,10.5,6,217,8,2002,7,5.282,NA,0,NA,0,1.49,1,0,1,0.85,1,0.22,0,0,0,0.06,0,0.05,0,0.43,0,NA,0,0.002429,0,NA,0,NA,0,36.777,0,NA,9,NA,0,26.92,0,24.088,0,NA,9,NA,9,112.55,0,14.32,0,NA,0,109.84,0,13.98,0,NA,9,NA,9,NA,9,NA,9,NA,0,0.19,0,0.15,0,81,99580,"93HG_081",8,217,19.109,10.5,-64.67,24.243,24.245,26.535,36.823,26.539,NA,NA,NA,TRUE,13.827
"201",2012-12-04,3734,"93HG_198",1,-64.67,10.5,4,338,12,2012,7,7.22,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0,0,0,0,0.04,0,NA,0,NA,0,0.002381,0,NA,0,NA,0,36.502,0,NA,9,NA,0,26.617,0,23.972,0,NA,9,NA,9,NA,0,NA,0,11.4,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,0.51,0,0.11,9,0.09,9,197,247850,"93HG_198",12,338,21,10.5,-64.67,24.13,24.132,26.192,36.535,26.197,0.049,0.413,0.028,TRUE,13.78
"202",1998-06-09,596,"93HG_031",2,-64.67,10.5,9,159,6,1998,1,2.432,NA,0,197.9,0,NA,9,9.96920996838687e+36,9,NA,9,0.02,0,0.02,0,0.1,0,0.07,0,0,0,NA,0,0.002416,0,NA,0,NA,0,36.883,0,NA,9,NA,0,27.288,0,24.0339,0,NA,9,NA,9,NA,1,NA,1,19.07,1,NA,1,NA,1,NA,9,NA,9,133,8,NA,9,1.63,0,0.21,0,0.15,0,31,34770,"93HG_031",6,159,16.085,10.5,-64.67,24.701,24.701,25.195,36.876,25.199,0.521,NA,0.382,TRUE,13.653
"203",2002-03-12,1462,"93HG_076",1,-64.67,10.5,12,70,3,2002,7,6.5,NA,0,NA,0,1.82,1,1.08,4,1.53,1,1.15,0,0.13,0,0.12,0,0.14,0,0.36,0,NA,9,0.002386,0,NA,9,NA,9,36.796,0,NA,9,NA,0,22.973,0,25.308,0,NA,9,NA,9,NA,0,NA,0,10.44,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,14.92,0,1.82,0,1.62,0,76,92995,"93HG_076",3,70,20.115,10.5,-64.67,25.503,25.504,22.402,36.843,22.406,NA,NA,NA,TRUE,13.615
"204",2009-11-10,3091,"93HG_163",1,-64.67,10.5,10,313,11,2009,7,6.44,NA,0,199.19,0,NA,9,9.96920996838687e+36,9,NA,9,0.17,0,0.06,0,0.06,0,0.03,0,1.98,0,NA,0,0.002339,8,1993.5,8,NA,0,36.74,0,NA,9,NA,0,28.288,0,23.609,0,NA,0,NA,0,NA,0,15.44,0,NA,0,NA,0,15.07,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.11,0,0.09,0,163,204301,"93HG_163",11,313,20,10.5,-64.67,23.838,23.84,27.607,36.75,27.612,0.076,0.44,0.068,TRUE,13.56
