"","time_month","time.x","X10m_u_component_of_wind","X10m_v_component_of_neutral_wind","X10m_v_component_of_wind","X10m_wind_speed","X2m_temperature","benjamin_feir_index","coefficient_of_drag_with_waves","instantaneous_eastward_turbulent_surface_stress","instantaneous_northward_turbulent_surface_stress","lake_mix_layer_depth","lake_mix_layer_temperature","mean_wave_period","medium_cloud_cover","sea_surface_temperature","surface_pressure","v_component_stokes_drift","time.y","clear_sky_direct_solar_radiation_at_surface","evaporation","instantaneous_10m_wind_gust","instantaneous_large_scale_surface_precipitation_fraction","large_scale_precipitation","mean_evaporation_rate","mean_runoff_rate","mean_total_precipitation_rate","northward_turbulent_surface_stress","runoff","sub_surface_runoff","surface_runoff","surface_sensible_heat_flux","total_precipitation","O2_ml_L","O2_umol_kg","NO3_UDO","PO4_UDO","SiO4_UDO","NH4_USF","NO2_USF","NO3_NO2_USF","PO4_USF","SiO4_USF","pH","Alkalinity_mol_kg","Alkalinity_umol_kg","TCO2","fCO2","pH_corrected","TCO2_corrected","fCO2_corrected","Salinity_bottles","Salinity_CTD","Temperature","Sigma_t","TPP","PIP","POC_ug_kg","PON_ug_kg","POC_ug_L","PN_ug_L","C_N_particulate","DON","DOP","DOC","TOC","PrimaryProductivity","Chlorophyll","Phaeopigments","Total_Prokaryotes","Bact_Biomass_mgC_m3","Bact_Biomass_uMC"
"112","03-2006",2006-03-03 07:33:20,-6.5337343,-3.6201248,-3.6318083,7.7506504,298.1432,0.101818085,0.001017512,-0.08688533,-0.046013653,49.260895,297.95264,4.711129,0.12400156,297.95837,101205.875,-0.04086438,2006-03-03 01:33:20,22012464,-0.002173882,10.213981,0.056045532,3.608284e-05,-2.5160203e-05,0,5.923861e-07,-4243.9297,0,0,0,292733,5.0386676e-05,3.30982908421433,144.145136253168,NA,NA,NA,0.245783686583614,0.156323821640233,4.7356603782842,0.290952749852555,2.02366923120975,7.96223696159857,0.00243072349115806,2430.72349115806,2153.85692773445,464.54418320976,7.97320852908984,2147.59531001838,450.900334683423,36.8218711355077,36.7983396975916,21.9800070356972,25.5818737171302,NA,NA,75.887227252819,12.3307261977061,7.48608804849978,74.0580606603446,12.0334984192804,4.10265625986193,0.0991853405710878,61.0244322270533,NA,0.561795052223881,0.248711825343744,0.290383211863997,1.99886320975704,6.52159003967816,0.543484692902193
"113","03-2007",2007-03-03 07:33:20,-6.192134,-3.388648,-3.4853687,7.4241753,297.34802,0.10125828,0.000984821,-0.08404052,-0.043503582,49.261322,296.5504,5.047759,0.12552351,296.54712,101127.44,-0.03738079,2007-03-03 01:33:20,22168464,-0.0011842572,9.862714,0.08818054,0.0030339423,-1.3706944e-05,0,4.000756e-05,-4071.7422,0,0,0,891779,0.0034570163,3.05713881118819,133.107255685983,NA,NA,NA,0.299345629986602,0.24755575335701,7.44840731356045,0.467815454200575,3.51735246093939,7.91365594578966,0.00245686352343669,2456.86352343669,2207.64432802494,513.846826166069,7.92450972967917,2201.65396550134,498.856706151027,36.663228500208,36.6659591303523,20.7975636994708,25.8119210508783,NA,NA,79.799071998487,14.3806471118668,6.64692214006615,77.8755664036017,14.0340198030303,8.70633194640085,0.175789387350348,59.459424086013,61.7833168428069,1.41783663053159,0.3128590666261,0.397311332561539,3.06299516375584,9.99341854021086,0.832784103098116
"114","03-2008",2008-03-03 07:33:20,-6.961934,-3.8701973,-3.8853827,8.249924,297.51245,0.09612942,0.0010769677,-0.09709126,-0.05277103,49.261364,297.2616,4.932143,0.15487492,297.26254,101259.125,-0.046350047,2008-03-03 01:33:20,22341344,-0.0025069825,10.914196,0.06437683,5.4783683e-05,-2.9016926e-05,0,8.5035606e-07,-4878.9062,0,0,0,406017,7.430122e-05,3.25707662984194,141.822737200055,NA,NA,NA,0.509258257191336,0.394914545506048,7.13946237512103,0.423198956874002,3.24129452875458,7.92839071646575,0.00242243675462921,2422.43675462921,2165.16223842042,491.47238829552,7.93906383237176,2159.14484731323,477.369002989129,36.6941636460348,36.6893856146034,21.0422850528767,25.7611431906219,NA,NA,113.974787126432,15.0026319617044,8.96457574903908,111.227515795625,14.6409927293605,NA,NA,64.4526369662123,NA,1.54719903887532,0.561581880052416,0.446309072259493,4.49032009067803,14.6502980241602,1.22086679825593
"115","03-2009",2009-03-03 07:33:20,-6.220932,-3.8626146,-3.861784,7.5528145,297.6963,0.05459404,0.0010298179,-0.073770106,-0.045237362,49.2607,297.54468,5.2462454,0.18950397,297.5535,101222.5,-0.04497095,2009-03-03 01:33:20,21978176,-0.0023308992,9.933209,0.14976501,0.00019643821,-2.697861e-05,0,3.1840937e-06,-4091.9102,0,0,0,248522,0.0002757007,3.34105222384509,145.487177581073,NA,NA,NA,0.467602296493724,0.459523367540239,7.21967836976835,0.42072476423141,4.46712156545896,7.93774403556321,0.00239883788187197,2398.83788187197,2138.53341353868,482.350692572743,7.95061969383688,2131.28763498959,465.494464092984,36.7924504067758,36.7897405309016,21.6403482279535,25.6740624032952,28.716055980333,6.4931866345271,86.1691176748752,14.0119920393987,7.18919648927607,84.0919631460225,13.6742436474243,NA,NA,107.809666182368,NA,NA,0.284101054499992,0.312634591325038,3.5238755979862,11.4971978001954,0.958078963514788
"116","03-2010",2010-03-03 07:33:20,-6.0777836,-3.2400808,-3.2292223,7.314045,299.3192,0.10595989,0.000972033,-0.08529216,-0.040992677,49.26074,299.24292,4.9116497,0.039931126,299.25623,101001.25,-0.03699762,2010-03-03 01:33:20,22297712,-0.0025460373,9.778357,0.017974854,6.4124433e-06,-2.9467978e-05,0,5.4948032e-08,-3761.25,0,0,0,198795,6.4100022e-06,3.8568771866205,168.061925905217,NA,NA,NA,0.890948092654866,0.505375254014947,3.7750050121168,0.223519827143899,3.38006491054381,7.98879207773183,0.00241626105860416,2416.26105860416,2124.58407642356,463.143438109862,8.0003682457202,2117.64082346608,448.425004835564,36.8526149116375,36.8352728391545,23.969498640507,25.0278716715714,34.5650661394371,6.21192134709842,61.0966988376093,6.60980120576393,12.5617543980905,59.6239732356775,6.45047197405056,NA,NA,62.2860049478466,NA,NA,0.231230257135791,0.385708428814643,0.85468648560547,2.78856255944371,0.232417226968195
"117","03-2011",2011-03-03 07:33:20,-5.5979805,-3.686637,-3.6599436,6.9258556,297.87256,0.05751705,0.00097519555,-0.060778737,-0.037987173,49.261166,297.974,4.8454294,0.2450856,297.9828,101206.5,-0.03918165,2011-03-03 01:33:20,21810896,-0.0022069234,9.197468,0.193573,0.00040307565,-2.5542147e-05,0,6.996471e-06,-3484.793,0,0,0,20261,0.00060424325,3.36242676188457,146.44620374908,NA,NA,NA,0.125142749577419,0.135829032807331,5.78544478727656,0.33792594789701,2.6748031316566,7.93002245417879,0.00240996825900046,2409.96825900046,2152.13692760846,506.299654737831,7.94210034234949,2145.55619414309,490.155917890206,36.7974664356284,36.7920019498885,22.1586228696242,25.5218252926402,28.906382238308,5.03882574474473,62.2334984543214,9.3105763488472,7.41762855987274,60.7333830013189,9.0861405521908,NA,NA,63.5294633196294,NA,NA,0.269873782153436,0.255557446320685,2.60895010458834,8.52755882453061,0.710630092130238
"118","03-2012",2012-03-03 07:33:20,-6.403675,-3.4262686,-3.4924517,7.4983816,297.42468,0.07435322,0.0009910443,-0.07820284,-0.040485024,49.260895,296.84375,4.82001,0.22105908,296.8536,101231.75,-0.03695829,2012-03-03 01:33:20,21771872,-0.0011123389,9.750811,0.13583374,0.00021300738,-1.2874327e-05,0,3.6983702e-06,-3593.914,0,0,0,630088,0.00031831837,3.0905231023595,134.537956685348,NA,NA,NA,0.224444273518287,0.112326220531436,8.16477993191977,0.590377887506129,5.15615729109678,7.87979709234448,0.00239892071065348,2398.92071065348,2169.92232862406,534.74865809926,7.89064208801998,2164.1933007065,519.071946492386,36.6363210148734,36.6454443007789,20.0887829934813,25.9903382722315,181.295712398055,57.079739290153,259.539722032493,50.1983779691712,5.70503886695757,253.283374676979,48.9883205225419,NA,NA,54.8449487336077,NA,NA,1.35605651677538,0.925994232993095,5.37334488778921,17.5313450903679,1.46095340880651
"119","03-2013",2013-03-03 07:33:20,-6.5278206,-3.7248917,-3.73454,7.8031416,298.32776,0.1012125,0.0010139351,-0.08931959,-0.048129737,49.260464,298.09888,5.108531,0.10698262,298.12482,101152.125,-0.042869788,2013-03-03 01:33:20,22109520,-0.0020115194,10.29568,0.06774902,2.1677633e-05,-2.3282177e-05,0,2.9748617e-07,-4393.715,0,0,0,334541,2.5863148e-05,3.32862102887489,144.942199012646,NA,NA,NA,0.300479291823619,0.234129453910121,6.0263847602579,0.36662294158921,3.35362620074857,7.92534731647918,0.00239313090405152,2393.13090405152,2140.09625787303,493.395786082825,7.93618302573663,2134.11343024717,478.88748658581,36.7468237574438,36.7540157029916,21.389327760936,25.7146083540116,28.6657771236235,3.71106180106893,76.1034303032237,8.95875688283841,11.3343388163913,74.2690564153463,8.74280638125403,NA,NA,NA,NA,NA,0.249089656576511,0.328157307710727,2.38061017642537,7.76708310748568,0.647248762266059
"120","03-2014",2014-03-03 07:33:20,-6.576747,-3.957838,-4.0290976,7.9843607,297.32202,0.11549759,0.0010303375,-0.08816069,-0.0508281,49.260544,296.62042,4.5802364,0.119356185,296.62463,101210.5,-0.0437015,2014-03-03 01:33:20,22288800,-0.0013735904,10.502474,0.047058105,5.955457e-06,-1.5897138e-05,0,1.5267943e-07,-4670.383,0,0,0,843898,1.3577419e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","03-2015",2015-03-03 07:33:20,-6.9599266,-4.0663404,-4.0809574,8.314097,297.75854,0.10075188,0.0010793896,-0.09784156,-0.054936945,49.261047,297.58374,4.7633467,0.15265131,297.57962,101287.56,-0.0478875,2015-03-03 01:33:20,22108768,-0.00224635,11.026611,0.0869751,5.7236844e-05,-2.5999267e-05,0,9.710325e-07,-5102.742,0,0,0,322528,8.3034756e-05,3.49416893599134,152.164239743576,NA,NA,NA,0.395934363179379,0.251819792934193,4.57629764508592,0.309679822818813,1.72584201126516,7.94262438043327,0.00242225943887498,2422.25943887498,2157.20532292422,489.215459645274,7.95356673793899,2150.94477470313,474.519684202489,36.8468557941712,36.8550083096906,22.0637599428518,25.6057765607454,46.1120966439311,14.9028792673244,94.795829382987,13.5354432015894,9.18352830594528,92.5106875096496,13.2091783813269,NA,NA,77.2699641056253,NA,0.306584576653494,0.349370495934043,0.62069335892619,0.926027660836878,3.02142369495121,0.25177933547628
"122","03-2016",2016-03-03 07:33:20,-6.617154,-4.060628,-4.081149,8.060411,298.37122,0.11382675,0.0010437523,-0.0937019,-0.053804636,49.260815,298.1324,4.89493,0.103520945,298.1417,101249.81,-0.047136355,2016-03-03 01:33:20,22284176,-0.0021076493,10.635573,0.04081726,2.3878021e-05,-2.4393608e-05,0,5.04301e-07,-4915.453,0,0,0,384650,4.3582622e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","03-2017",2017-03-03 07:33:20,-6.2121105,-3.6438532,-3.6515512,7.454219,298.20654,0.07737923,0.0010086354,-0.07898265,-0.045222044,49.26062,298.13245,5.0529814,0.15915573,298.13593,101226.625,-0.041611817,2017-03-03 01:33:20,21903424,-0.0020234757,9.87219,0.10089111,7.878954e-05,-2.3420362e-05,0,1.643245e-06,-4155.9883,0,0,0,138899,0.00014176738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","03-2018",2018-03-03 07:33:20,-6.0736046,-3.7172537,-3.8108883,7.508033,297.3839,0.08337021,0.0009942136,-0.07969135,-0.044174075,49.261284,296.54126,5.6278906,0.082114585,296.55133,101201.69,-0.040219843,2018-03-03 01:33:20,22144336,-0.001020733,9.860313,0.0761261,5.561867e-05,-1.1814758e-05,0,1.694114e-06,-4069.5117,0,0,0,990657,0.00014654608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","03-2019",2019-03-03 07:33:20,-6.8199797,-3.5588179,-3.70605,8.014833,296.94836,0.10421562,0.0010121339,-0.09069514,-0.046336114,49.260777,295.66998,4.6635303,0.06843284,295.68268,101241.81,-0.04045344,2019-03-03 01:33:20,22219120,-0.0006931699,10.550213,0.036315918,7.286668e-06,-8.022209e-06,0,7.565038e-08,-4378.8438,0,0,0,1401709,6.792423e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","03-2020",2020-03-03 07:33:20,-6.4349337,-3.8814354,-3.9219923,7.8200073,297.7467,0.10325432,0.0010317189,-0.08410442,-0.048463106,49.260506,297.25623,4.6858273,0.07745444,297.27075,101310.06,-0.044103265,2020-03-03 01:33:20,22317008,-0.0019383281,10.30062,0.061447144,2.593044e-05,-2.2434135e-05,0,7.3414566e-07,-4420.5664,0,0,0,630157,6.33272e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","04-1979",1979-04-03 07:33:20,-6.8406925,-3.69804,-3.6708593,8.000152,298.8391,0.09185791,0.0010309881,-0.09462619,-0.048265874,49.260933,299.02136,4.7238817,0.10878414,299.0398,101125.56,-0.042440515,1979-04-03 01:33:20,22550080,-0.0027892552,10.541112,0.08268738,5.1023584e-05,-3.2281474e-05,0,8.240097e-07,-4445.742,0,0,0,-42365,7.08414e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","04-1980",1980-04-03 07:33:20,-6.2133703,-3.4857492,-3.4678154,7.4160013,298.69348,0.110396385,0.0009861775,-0.08182621,-0.04345405,49.260544,298.72693,4.5181017,0.07479485,298.74384,101116.625,-0.03838545,1980-04-03 01:33:20,22886432,-0.002299128,9.730327,0.055419922,3.6163678e-05,-2.6611582e-05,0,6.5010084e-07,-3988.746,0,0,0,72979,5.6669407e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","04-1981",1981-04-03 07:33:20,-4.575904,-2.7699661,-2.7128468,5.762869,298.8214,0.045351982,0.00088464306,-0.04638964,-0.02567619,49.261322,299.229,4.8603163,0.25193244,299.2329,101050.81,-0.027841374,1981-04-03 01:33:20,22147824,-0.0019734995,7.9385195,0.22044373,0.0004879611,-2.2840948e-05,0,1.2033556e-05,-2450.25,0,0,0,-224845,0.0010399481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","04-1982",1982-04-03 07:33:20,-5.4669094,-3.2196693,-3.2749968,6.6362514,297.47253,0.07929611,0.000929225,-0.05948925,-0.03300178,49.26054,297.06573,4.4494953,0.2013222,297.0773,101181.31,-0.031327758,1982-04-03 01:33:20,22154928,-0.0009802275,8.578219,0.12416077,0.00034057777,-1.1345575e-05,0,8.024047e-06,-2955.9883,0,0,0,408849,0.0006931141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","04-1983",1983-04-03 07:33:20,-5.553438,-3.0641804,-3.0697327,6.6742783,298.75684,0.07852936,0.000932927,-0.06590396,-0.03396052,49.260933,298.60895,4.630619,0.12214796,298.63217,101005.125,-0.031990036,1983-04-03 01:33:20,21315344,-0.0016027447,8.693364,0.11515808,8.849343e-05,-1.8551233e-05,0,3.0615547e-06,-3036.6406,0,0,0,194733,0.0002654139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","04-1984",1984-04-03 07:33:20,-6.1261787,-3.3170738,-3.3570032,7.2653627,297.64258,0.10342121,0.0009663312,-0.07910049,-0.039317727,49.260582,297.18707,4.6770163,0.11684568,297.19363,101115.875,-0.035647493,1984-04-03 01:33:20,22591760,-0.0015313632,9.497728,0.032928467,6.4890282e-06,-1.7722297e-05,0,1.6070163e-07,-3586.8594,0,0,0,535373,1.405667e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","04-1985",1985-04-03 07:33:20,-5.9594784,-3.2143955,-3.2172623,7.13997,297.80725,0.086063385,0.0009706775,-0.081495285,-0.04033065,49.26101,297.71973,4.6181307,0.13795835,297.72287,101085,-0.03558791,1985-04-03 01:33:20,22668976,-0.002090441,9.366398,0.107925415,0.00019441791,-2.4195033e-05,0,5.3599997e-06,-3757.0352,0,0,0,191588,0.0004631007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","04-1986",1986-04-03 07:33:20,-6.1968193,-3.041915,-3.0717745,7.214632,298.5094,0.09795475,0.00095316884,-0.079585075,-0.035497963,49.260464,298.19238,4.578186,0.05603174,298.20444,100994.56,-0.033267174,1986-04-03 01:33:20,22707792,-0.0020077468,9.396966,0.024887085,5.5730343e-06,-2.3238317e-05,0,1.0356487e-07,-3291.0469,0,0,0,427632,8.761883e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","04-1987",1987-04-03 07:33:20,-6.3801365,-3.2183008,-3.2373953,7.462187,299.0172,0.103248596,0.0009720428,-0.08597851,-0.039075613,49.261246,298.78833,4.6610165,0.04176717,298.77383,101003.19,-0.035440616,1987-04-03 01:33:20,22860128,-0.00213656,9.549756,0.02848816,1.2551719e-05,-2.472788e-05,0,2.419709e-07,-3416.9883,0,0,0,330975,2.0503998e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","04-1988",1988-04-03 07:33:20,-6.402669,-3.586712,-3.584753,7.6303816,298.48193,0.112449646,0.0009949573,-0.0864898,-0.044966638,49.260582,298.38513,4.804141,0.060452737,298.38788,101068.19,-0.040279828,1988-04-03 01:33:20,23047728,-0.0022618999,10.001023,0.03366089,0,-2.6180613e-05,0,3.385959e-08,-4136.9336,0,0,0,209008,2.9095645e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","04-1989",1989-04-03 07:33:20,-6.6191263,-3.6193247,-3.660675,7.8385954,297.4613,0.1037817,0.0010134568,-0.09167498,-0.046937823,49.260857,297.08417,4.5412188,0.06750202,297.07516,101126.375,-0.039911237,1989-04-03 01:33:20,22987568,-0.0017117308,10.237,0.040008545,9.810376e-06,-1.9812433e-05,0,1.1870782e-07,-4314.6484,0,0,0,484818,1.05166755e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","04-1990",1990-04-03 07:33:20,-5.846299,-3.6601086,-3.6811962,7.1520987,298.09253,0.088041306,0.00097399205,-0.07044399,-0.041446745,49.261326,297.84845,4.593835,0.12873147,297.8618,101084.31,-0.037771236,1990-04-03 01:33:20,22685232,-0.0013028719,9.154954,0.082733154,6.713733e-05,-1.50803535e-05,0,1.8630127e-06,-3619.793,0,0,0,283133,0.00016066991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","04-1991",1991-04-03 07:33:20,-6.4835415,-3.5911436,-3.61263,7.6363277,298.06055,0.08983135,0.0009964847,-0.08447951,-0.044424772,49.26109,297.75372,4.465065,0.10331419,297.7523,101150.875,-0.038567275,1991-04-03 01:33:20,22581936,-0.0015869106,9.866873,0.07814026,4.1648826e-05,-1.8368824e-05,0,6.004935e-07,-3984.8398,0,0,0,388043,5.1343668e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","04-1992",1992-04-03 07:33:20,-5.8648844,-3.1224127,-3.1782274,6.959118,298.21716,0.08985138,0.0009401748,-0.07094234,-0.035293758,49.260895,297.7652,4.8402414,0.07965924,297.7905,100988.75,-0.033644397,1992-04-03 01:33:20,21225776,-0.001300409,8.981632,0.053207397,4.9212496e-05,-1.5050915e-05,0,9.540903e-07,-3163.3945,0,0,0,484049,8.2682614e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","04-1993",1993-04-03 07:33:20,-5.387104,-2.6556187,-2.6605244,6.5035267,298.615,0.084192276,0.0009148023,-0.068351746,-0.031226635,49.261127,298.4707,4.830929,0.13553457,298.47885,101015.81,-0.029973809,1993-04-03 01:33:20,22334560,-0.0019271991,8.426147,0.05769348,0.00015158097,-2.2306209e-05,0,3.7656882e-06,-2770.2344,0,0,0,241957,0.00032444447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","04-1994",1994-04-03 07:33:20,-6.7712812,-4.0114555,-4.026806,8.115469,297.95715,0.1168375,0.0010418582,-0.095005274,-0.054030716,49.260895,297.80658,4.5194397,0.07973369,297.80658,101176.125,-0.04528909,1994-04-03 01:33:20,22710256,-0.0020122586,10.6282625,0.054626465,8.691535e-06,-2.3289656e-05,0,1.1808993e-07,-4902.8984,0,0,0,270278,1.1157538e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","04-1995",1995-04-03 07:33:20,-6.1122465,-3.644413,-3.5995378,7.3595047,298.8977,0.100800514,0.0009822624,-0.07749629,-0.04268974,49.260506,299.1551,4.604886,0.09119421,299.16473,101001.375,-0.039614376,1995-04-03 01:33:20,22883120,-0.0028074034,9.8722105,0.07575989,6.752083e-05,-3.2492913e-05,0,1.3542112e-06,-3937.2812,0,0,0,-126506,0.00011657669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","04-1996",1996-04-03 07:33:20,-6.9070415,-3.953333,-3.9420671,8.225897,298.28906,0.118187904,0.0010531964,-0.098165095,-0.05341804,49.261322,298.29797,4.6399355,0.087736815,298.30856,101153.5,-0.045715194,1996-04-03 01:33:20,22938896,-0.0026135547,10.993509,0.059387207,2.8987633e-05,-3.0250434e-05,0,5.795665e-07,-5014.6484,0,0,0,137187,4.950157e-05,3.56997453981893,155.429600580984,6.77001143654398,0.360421253322633,3.74438804436196,NA,NA,NA,NA,NA,7.92282526703682,0.0024143510410139,2414.3510410139,2160.76073570008,498.229824831146,7.92848041581855,2157.58585585288,490.539083820247,36.8129699854288,36.8028975663396,21.1462829862187,25.8262349504034,NA,NA,162.172930345961,24.2988457321606,8.16202258174358,158.263865448196,23.7131205399982,NA,NA,89.7880947424772,NA,0.92001209107022,2.24528144477596,1.36223925674102,1.69078666193514,5.53150287641782,0.460977228031846
"145","04-1997",1997-04-03 07:33:20,-6.0524235,-3.5224457,-3.5549011,7.290372,297.80884,0.08850765,0.0009815521,-0.07486957,-0.041779757,49.26097,297.46277,4.820978,0.09911372,297.49008,101198.25,-0.038908117,1997-04-03 01:33:20,22819104,-0.0016148908,9.456819,0.083221436,4.9982613e-05,-1.8689374e-05,0,8.94042e-07,-3758.0703,0,0,0,407436,7.674639e-05,3.34157220166058,145.474208825901,10.1411795569023,0.492205556186259,3.13758561198603,NA,NA,NA,NA,NA,7.93645294029682,0.00239821995484734,2398.21995484734,2139.97591255744,470.371477446604,7.94303936344931,2136.24201933103,461.779595556112,36.7540962500502,36.7606658814024,20.6361751894746,25.9281410961343,NA,NA,93.4610702442581,16.3300912163761,5.94180030874133,91.2082113905568,15.9364580791662,NA,NA,113.745529377873,NA,2.21978159767322,0.820093523820012,0.405850713750405,1.37575703893513,4.48864733629353,0.374038562409835
"146","04-1998",1998-04-03 07:33:20,-5.401599,-3.0371075,-3.0573645,6.5576506,299.0271,0.08044243,0.00092055276,-0.06200379,-0.03297931,49.26062,298.67017,4.6254063,0.1538074,298.68964,101039.375,-0.03200176,1998-04-03 01:33:20,22550288,-0.001533743,8.600103,0.09057617,0.00024569355,-1.775293e-05,0,4.5747083e-06,-2943.004,0,0,0,324483,0.00039404488,3.66137678489237,159.498149737301,NA,NA,NA,0.0576473258249609,0.321514499434753,4.11145903471276,0.283030661792084,1.40315556295872,7.98263706344026,0.00241690874988987,2416.90874988987,2128.79926340965,441.200374352188,7.98874321101647,2125.17285275563,433.853749884601,36.9149258426566,36.8721241847298,22.3876497713355,25.5136170879866,NA,NA,81.2982057790347,10.1967654051914,10.8269201237271,79.3385182680384,9.95096234705692,NA,NA,288.60674897134,NA,0.267148831749616,0.213315300129899,0.153179851637451,NA,NA,NA
